job_id,company_id,title,description,max_salary,med_salary,min_salary,pay_period,formatted_work_type,location,applies,original_listed_time,remote_allowed,views,job_posting_url,application_url,application_type,expiry,closed_time,formatted_experience_level,skills_desc,listed_time,posting_domain,sponsored,work_type,currency,compensation_type,scraped,embeddings
3694158744,2073870.0,LLM Expert - Writing/Communications Domain Experience,"LLM Expert - Writing/Communications Domain Experience (Full-time – 6-month contract)

Are you a highly skilled Large Language Model (LLM) expert with a strong background in writing/ communications and a passion for precision in writing? Do you possess exceptional attention to detail and thrive in a flexible work environment? If so, we have an exciting opportunity for you to join Appen on a 6-month contractual agreement with a committed number of allocated hours per month agreed between both parties.
Position Overview:As an LLM Expert in the writing domain, you will be responsible for contributing your expertise to enhance the accuracy and performance of our cutting-edge language models. Your role will involve fine-tuning and training LLMs to perform at the highest level and ensuring that they meet specific writing-related criteria. This position offers you the chance to work remotely or on-site, providing your expertise on a flexible basis while being called upon as needed to fulfill a set baseline of hours.
Key Responsibilities:1. LLM Model Fine-Tuning: Utilize your expertise in writing and language understanding to fine-tune existing Large Language Models for optimal performance in various generalist-related tasks.2. Model Training and Evaluation: Conduct rigorous testing and evaluation of LLMs to identify areas for improvement and implement solutions to enhance their performance.3. Writing and Documentation: Demonstrate excellent writing skills to document the fine-tuning process, methodologies, and outcomes in clear and concise reports.4. Quality Assurance: Maintain a meticulous approach to detail and accuracy, ensuring that LLM outputs meet the highest quality standards and adhere to general guidelines.5. Collaboration: Work closely with cross-functional teams, including data scientists, engineers, and language experts, to achieve project goals and deliver outstanding results.6. Adaptability: Be flexible in your work hours to meet project demands and deadlines, while providing reliable support to the team.
Requirements:Writing/ Communications Expertise: In-depth knowledge of writing concepts and communication languages, with a background in large language processing and LLMs.Excellent Writing Skills: Demonstrated ability to produce well-structured and articulate technical documentation and reports.Attention to Detail: Strong analytical skills and an unwavering focus on precision and accuracy.Flexibility: Availability to work part-time hours as agreed upon in the contractual agreement, with the ability to be called upon as needed. The position may be on-site depending on location or if agreed remote opportunity may be available.
Apply now and become an integral part of the Appen family!",,,,,Full-time,"Florida, United States",,1692870000000.0,1.0,,https://www.linkedin.com/jobs/view/3694158744/?trk=jobs_biz_prem_srch,https://jobs.lever.co/appen-2/2c3a28f8-bc4f-4143-b1e7-cf8bd2daf5f4?source=6,OffsiteApply,1695460000000.0,,Entry level,,1692870000000.0,,0,FULL_TIME,,,1,"[ 0.10414796  0.23613141 -0.43785268 ... -0.53306323 -1.1028169
  0.26510513]"
3693063883,91025.0,GI Technician - Ambulatory Surgery*,"Overview
Join an award-winning team of dedicated professionals committed to our core values of quality, compassion and community! Huntington Beach Hospital, a member of the Prime Healthcare Foundation, offers incredible opportunities to expand your horizons and be part of a community dedicated to making a difference.
Founded in 1967, Huntington Beach Hospital is a 131-bed acute-care community hospital. As the only hospital in Huntington Beach, Huntington Beach Hospital is proud to be the community hospital serving the residents of Huntington Beach and the surrounding area for the past 50 years. Fully accredited by The Joint Commission, and with nearly 200 physicians and more than 400 healthcare and other professionals on staff, our team is committed to providing outstanding service in a safe, comfortable, and caring environment. Learn more at https://www.hbhospital.org/ .
We are an Equal Opportunity Employer and do not discriminate against applicants due to veteran status, disability, race, gender, gender identity, sexual orientation, or other protected characteristics. If you need special accommodation for the application process, please contact Human Resources. Know Your Rights: https://www.eeoc.gov/sites/default/files/2022-10/EEOC_KnowYourRights_screen_reader_10_20.pdf
Responsibilities
The G.I. Technician is directly accountable to the G.I. RN, the OR Charge Nurse and Director of Surgical Services and indirectly to the House Supervisor and the CNO/ Administrator. The G.I. Technician is responsible as the scrub assistant to the physician during invasive G.I. procedures. The G.I. Tech hands sterilized instruments, scopes and/or supplies to the physician during the procedure without unnecessary delay. Assist co-workers in the provision of continuous, quality patient care for adolescents, adults and older adults. Is responsible for adhering to regulations, standards, hospital and departmental policies and procedures. Participates in departmental Performance Improvement activities. Acts as a resource person for other personnel as appropriate.
Qualifications
EDUCATION, EXPERIENCE, TRAINING
 High School Diploma or Equivalent or related experience required for new hires effective April 2014. Graduate of a training program or on the job training with a minimum of 2 years experience (GI setting) preferred. Current BLS (AHA) certificate upon hire and maintain current.
Huntington Beach Hospital offers competitive compensation and a comprehensive benefits package that provides employees the flexibility to tailor benefits according to their individual needs. Our Total Rewards package includes, but is not limited to, paid time off, a 401K retirement plan, medical, dental, and vision coverage, tuition reimbursement, and many more voluntary benefit options. A reasonable compensation estimate for this role, which includes estimated wages, benefits, and other forms of compensation, is $17.45 to $22.89. The exact starting compensation to be offered will be determined at the time of selecting an applicant for hire, in which a wide range of factors will be considered, including but not limited to, skillset, years of applicable experience, education, credentials and licensure.",22.89,,17.45,HOURLY,Other,"Huntington Beach, CA",1.0,1692740000000.0,,3.0,https://www.linkedin.com/jobs/view/3693063883/?trk=jobs_biz_prem_srch,https://careers-primehealthcare.icims.com/jobs/135214/gi-technician---ambulatory-surgery*/job?in_iframe=1?=LinkedIn&iisn=LinkedIn,OffsiteApply,1695400000000.0,,Entry level,,1692810000000.0,careers-primehealthcare.icims.com,0,OTHER,USD,BASE_SALARY,1,"[-0.03748167 -0.2406398  -0.8813261  ... -0.80330575 -0.61496085
 -0.5403227 ]"
3697391364,10420321.0,Bookkeeper,"Title: Bookkeeper Location: Chicago, IL Status: Full-time, permanent Pay: $50,000 - $62,500 
Duties
The position requires the qualified candidate to have experience in and be able to discharge the following duties and expectations
A small and growing family owned business serving the Audio Visual and Live Events industry seeks a unique and creative individual to manage our administrative and financial requirements.
Payroll, billing A/R paying A/P collections customer credit qualification insurance benefits Managment limited internal technology Managment and General responsibilities for the Managment of details to serve the best interests of the Company.",62500.0,,50000.0,YEARLY,Full-time,"Chicago, IL",1.0,1692740000000.0,,21.0,https://www.linkedin.com/jobs/view/3697391364/?trk=jobs_biz_prem_srch,https://themomproject.com/projects/bookkeeper-8c93a8ef4f?utm_campaign=bookkeeper-8c93a8ef4f&utm_medium=posting&utm_source=LinkedIn,OffsiteApply,1695340000000.0,,Entry level,,1692750000000.0,themomproject.com,0,FULL_TIME,USD,BASE_SALARY,1,"[ 0.19951832 -0.20986378 -0.72988355 ... -0.2875826  -0.8087634
  0.15180749]"
3749375302,28612966.0,Business Intelligence Specialist,"Covia is a leading supplier of minerals and material solutions to the industrial and energy markets. Covia’s rich legacy includes many achievements across industries and capital success through partnership. Our ability to deliver the right product, to the right place, at the right time, is unmatched. Just as strong is our commitment to building partnerships that help our customers succeed.

Quality and innovation are at the foundation of Covia; but our real strength is our people. Covia employs a diverse and highly-skilled team of professionals to convert natural minerals into engineered solutions for our customers. Every member of our team has a valuable opportunity to help shape our future and make a positive impact on the world around us through our commitment to the locations where we live and work.

COVIA IS COMMITTED TO EMBRACING AND PROMOTING DIVERSITY AND INCLUSION (D&I) WHERE WE WORK, WITH WHOM WE DO BUSINESS, AND WHERE WE LIVE. We strive to create an inclusive culture where diversity is valued and respected and where all feel included and engaged. We are intentional in our efforts to bring Team Members together and create opportunities to contribute their unique skills, experiences, and perspectives in the pursuit of Covia’s business growth objectives. Enabling all Team Members to perform at their best while being themselves is fundamental to the Clearly Covia Values and Culture.

Covia is looking for a dynamic Business Intelligence Specialist to join its Corporate IT team at its Independence, OH location. This individual will have a successful track record of developing robust BI solutions, preferably using Microsoft BI tools and technologies (Azure). The Business Intelligence Specialist will be responsible for the design, development, implementation, management, and support of database, ETL, analytics and visualization processes and environments to provide mission critical data and reporting to operational and executive management.

Working with cross-functional teams, you will be required to gather and document business requirements for data analysis and reporting projects. Using modern BI concepts, tools, and platforms, you will be instrumental in developing reporting and visualization solutions that provide the data necessary for business growth and process improvement and optimization.

As a member of the Corporate IT team, you will apply proven communication, analytical, problem-solving and leadership skills to expand Covia’s business analytics competency and maximize the benefits of IT investments. You will have full access to our investment in training, software, and hardware from market leading vendors.

The Successful Incumbent Will Have The Following Key Accountabilities 

Production Support:Provide monitoring and support as required to ensure the availability and performance of enterprise data and BI environments for both external and internal usersTimely troubleshooting and resolution of production issues through analysis and review of data flow and transformation logicOngoing end-user access and usage supportParticipate as an escalation point of contact for critical after-hours incidentsBI Development:Gather and transform business requirements and analysis into specifications that will be used to drive quality solutionsProvide development estimates and timelines for scheduling and planningDesign, build and implement ETL scripts & pipelines, BI reports, and data visualizations & dashboardsOptimize complex SQL stored procedures, scripts, functions, and other BI components for best performanceProduce technical documentation that supports deployment, testing, and ongoing production supportComplete design, development, testing and technical documentation tasks in a timely manner and at required level of qualityEnsure configuration management and change controls are implemented for your sphere of influenceData Analysis & Validation:Routine and advanced data query and analysis activities and projects using available data tools for month close validation and ad-hoc data reporting requestsDefine and implement data quality processes to monitor and detect data quality issuesGeneral:Ability to both thrive in a team environment and work independentlyDesign and implement best practices, guidelines, and repeatable processesCollaborate with governance, risk, and compliance personnel on network security, data privacy, SOX, and other regulatory compliance requirements
The Successful Incumbent Will Have The Following Minimum Qualifications 

Bachelor’s degree in Computer Science, Computer Engineering, Information Systems or related computer field strongly preferred. 5+ years of relevant experience may be considered in lieu of a degree. Minimum education required: Associates Degree in IT field.Technical vendor certifications are preferredRequired Experience (5+ years):Advanced SQL query and procedure development (SQL Server, Oracle, DB2, etc.)Data warehouse and dimensional modeling experienceEnd user requirements analysis and supportAdditional knowledge and experience in one or more of the following technologies:Azure Data Factory or SQL Server Integration Services (SSIS)SQL Server Analysis Services (SSAS) tabular models and cubesPower BI or SQL Server Reporting Services (SSRS)DAX measures and expressionsBasic Knowledge of Microsoft Azure cloud data platforms and productsExperience with development tools and processes such as Visual Studio, Azure DevOps, GIT/GitHub, VS Code, SQL Server Management Studio (SSMS), Azure Data Studio, PowerShell, REST APIHighly self-motivated and directed; logical and efficient with strong problem-solving skills; ability to thrive in rapidly changing environment under minimum supervision.Tactful with strong written and verbal communication skills; ability to build relationships within and outside the organizationAbility to present complex ideas in a clear, concise fashion to technical and non-technical audiencesAbility to maintain confidentiality with sensitive internal and external information.Ability to travel up to ten percent to locations outside Ohio and training classes
Benefits

Excellent Healthcare Benefits – medical, vision, dental401K with company matchingVacation + Paid HolidaysDisability, Life / AD&D, and Long Term Care InsurancesEmployee Assistance Program

At Covia, we strive for and support a diverse workforce as we firmly believe this lays the foundation of our success. Our compelling culture supports inclusion, individuality and respect within the workplace. We are committed to providing employment opportunities to the most qualified candidate based on work-related factors and without regard to non-work-related factors including race, color, religion, national origin, gender, sexual orientation, gender identity, age, disability, or veteran status.

The organization offers competitive salaries, advancement opportunities, and a full range of benefits.

An Equal Opportunity Employer

IND2

",,,,,Full-time,"Independence, OH",4.0,1698970000000.0,1.0,40.0,https://www.linkedin.com/jobs/view/3749375302/?trk=jobs_biz_prem_srch,https://recruiting2.ultipro.com/COV1009COVI/JobBoard/c9bd3dac-047b-49f0-b334-6afe229b3eb1/OpportunityDetail?opportunityId=6bec000c-37d7-4616-acba-fd667caa3f14&utm_source=LINKEDIN&utm_medium=referrer,OffsiteApply,1701640000000.0,,Entry level,,1699050000000.0,recruiting2.ultipro.com,0,FULL_TIME,,,1699065800,"[ 0.05520425  0.1779179  -0.6955096  ... -0.60643834 -0.57706887
  0.21122193]"
3757448909,795006.0,Computer Numerical Control Programmer,"***US Citizen/Green Card Holder ONLY** / NO C2C applicants NC Programmer / NC Eng III in Savannah, GA / NO C2C applicants**Long Term CONTRACT up to 4 years*****US Citizen/Green Card Holder ONLY**PASS Drug Screen/Background checkHigh School Diploma RequiredTooling Design/modeling===============Skills:1. Strong experience with NC programming using Cativa V5 required***2. Strong experience creating Catia 3D models from 2D prints required. Utilize CATIA V5 to program a variety of machined parts for 3, 4, and 5-axis CNC machines.Work within a fast-paced team-oriented environment.Tools design experience in Catia V5 ***CATIA V5 NC mill programming minimum of 5 years’ experience!!***================***This contract does NOT include paid holidays; NO vacation pay, and NO sick pay***================If qualified, email a WORD version copy of your resume along with your hourly PAY RATE and then, call Peggy at 774-210-4108 Referrals appreciated!!",65.0,,55.0,HOURLY,Contract,"Savannah, GA",,1699040000000.0,,9.0,https://www.linkedin.com/jobs/view/3757448909/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1701630000000.0,,Associate,,1699040000000.0,,0,CONTRACT,USD,BASE_SALARY,1699039667,"[ 0.06611057  0.1430682  -0.36400646 ... -0.33196232 -0.34562975
 -0.3162986 ]"
3749346276,,Real Estate Team Associates,"```Company DescriptionSchumacher Realty TX LLC - Real Broker Team Texas
Role DescriptionAs a full-time or part-time remote Real Estate Team Associate at Schumacher Realty TX LLC - Real Broker Team Texas, you will be responsible for supporting our real estate agents in servicing clients, managing properties and real estate transactions. You must be able to adapt in a fast-paced environment and possess excellent communication skills. In addition, you must be able to work independently while contributing to team goals utilizing our best-in-class technology with the trusted guidance of the agent-led experience. Real delivers a cloud-based platform to improve efficiencies and empower real estate agents to provide a seamless end-to-end experience for homebuyers and sellers. The company was founded in 2014 and serves 48 states, D.C., and four Canadian provinces with over 12,000 agents.
QualificationsHigh School diploma or equivalent is required; Bachelor's degree preferred. Active Real Estate License required1+ years of experience in the real estate industry, administrative sales or similar role preferredExperience with MLS, CRM, and other real estate software applications preferredExcellent verbal and written communication skillsStrong ability to multitask and prioritize tasks effectivelyAbility to effectively build and maintain relationships with both clients and colleaguesGood organizational and problem-solving skillsEager to learn all aspects of the Real Estate Industry and take constructive criticismFlexible and able to adapt to changes in a fast-paced environmentStrong work ethic```",,,,,Full-time,"Texas, United States",,1699040000000.0,1.0,2.0,https://www.linkedin.com/jobs/view/3749346276/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1701630000000.0,,,,1699040000000.0,,0,FULL_TIME,,,1699039371,"[-0.2831126   0.02094928 -0.27258486 ... -0.24221365 -0.7693717
 -0.27804363]"
3757470004,11056.0,Operating Room Nurse,"Must Haves:Active RN license in the state of ILBLS Certification Operating Room experience within a hospital 
 Job Description: We are seeking a skilled and dedicated Operating Room Registered Nurse (OR RN) to join our healthcare team. As an OR RN, you will play a crucial role in providing exceptional patient care during surgical procedures. Your expertise and attention to detail will be essential in ensuring a safe and efficient operating room environment.",80.0,,60.0,HOURLY,Contract,Greater Chicago Area,,1699040000000.0,,7.0,https://www.linkedin.com/jobs/view/3757470004/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1701630000000.0,,Associate,,1699040000000.0,,1,CONTRACT,USD,BASE_SALARY,1699044993,"[ 0.4120938   0.15091768 -1.2261926  ... -0.24764653 -0.10109828
 -0.29410017]"
3697378758,41004.0,Chicken Kitchen Clerk PT,"Overview
To grow community by providing personal guest interactions that build genuine relationships with guests and result in a brand-aligned experience.
Pay starts at $15 / hour
Responsibilities
 To personally demonstrate superior guest service at all times Ensure the quality of product for sale meets Lowes Foods standards. Maintain sanitation and safety throughout the department according to Lowes Foods standards. Perform product preparation, receiving, ordering, stocking and guest service as necessary to achieve standards. Perform all other duties as assigned by management. Perform PA announcements.
Qualifications
 Friendly, outgoing personality. Must be able to actively engage guests. Willingness to have fun with our guests. Ability to work well with others. Ability to lift 25 lbs. consistently and 50 lbs. occasionally. Ability to read and understand information and direction. Knowledge of deli as well as chicken kitchen operations. Demonstrated ability and willingness to learn multiple tasks and technical requirements of the job. Effective communication, guest service and selling skills. Must be at least 18 years old. Ability to bend, kneel and stand for extended periods of time. Ability to effectively communicate with, and take direction from supervision.
",,15.0,,HOURLY,Full-time,"Raleigh, NC",,1692740000000.0,,,https://www.linkedin.com/jobs/view/3697378758/?trk=jobs_biz_prem_srch,https://careers-lowesfoods.icims.com/jobs/100143/chicken-kitchen-clerk-pt/job?in_iframe=1,OffsiteApply,1695330000000.0,,Entry level,,1692740000000.0,careers-lowesfoods.icims.com,1,FULL_TIME,USD,BASE_SALARY,1,"[ 0.07462587  0.40059036 -0.2556282  ... -0.59788704 -0.5755815
 -0.0999916 ]"
3697392655,12293.0,Project Manager,"Does a career focused on changing the world's energy future intrigue you? If so, we might have just the opportunity you're looking for!
Our team works on-site 9x80 schedule located at our REC facility with every other Friday off!
Responsibilities Include
This is a Senior Project Manager position in Idaho National Laboratory's (INL) Infrastructure Security Department (D520) with responsibility for leading all aspects of one or more critical infrastructure-related projects comprising D520's growing Energy Systems portfolio. D520 is focused on harnessing disparate abilities and using that to implement projects that are vital to U.S. national security.
The person chosen for this position must enjoy and thrive in a team environment. As a Senior Project Manager within INL’s National & Homeland Security (N&HS) Directorate, this position will lead and direct research in innovative power testing and analysis of generation, transmission and distribution systems within the Critical Infrastructure Security & Resilience (CISR) mission.
Depth of technical knowledge should include several of the following areas: commercial power transmission designs, including protection devices, transformers, generators, control systems, and communications; inverter-based resources with a focus on test hardening and vulnerability assessments including understanding Smart Grid Technologies, Renewable Integration, and Grid Modernization of a clean energy future.
An example project team is one with power systems engineers, secure communications architects, control systems researchers, cybersecurity researchers and threat analysts examining potential security threats to energy systems and developing engineering mitigations and recommendations against those threats.
Responsibilities include running all of one or more projects: milestones, scope, schedule, cost, and resources; managerial leadership to the project team; plans, implements, leads, and reports on the project; integrates and communicates with managers of related projects; and ultimate responsibility for the completion of assigned projects within budgetary and scheduling guidelines.
The majority of these projects are sponsored by the Department of Energy (DOE) and intersect with energy industry interests. This person will also be expected to mentor early to mid-career project managers and project coordinators; and contribute to and ensure alignment with the strategic vision and goals of Securing the Path to Net-Zero™.
This ambitious position requires project and business management skills, to include planning, coordinating, and driving project activities for DOE and other sponsors. This requires a self-starter and effective communicator who excels at identifying work scope, translating that into task definitions for their team members and then leading the execution of that work scope.
The person in this position will support the Program Manager, Secure Renewable Energy and Grid Integration and may interface directly and frequently with various DOE offices -- most notably the offices of Cyber Security, Energy Security and Emergency Response (CESER), Electricity (DOE-OE), and applied energy offices like the Energy Efficiency and Renewable Energy's (DOE-EERE) Wind Energy Technologies Office (DOE-EERE-WETO), Solar Energy Technologies Office (DOE-EERE-SETO), and others -- on existing and potentially new infrastructure security-related collaborations and advise their Program Manager on research opportunities in the area of security against threats to the U.S. electrical grid and other U.S. critical infrastructures.
Minimum Requirements
PR03: Bachelor's Degree in Engineering and 5 years of relevant experience or Master's and 3 years or PhD and 2 years
PR04: Bachelor's Degree in Engineering and 8 years of relevant experience or Master's and 6 years or PhD and 4 years
Preferred candidates will also have a combination of the following and/or the ability to gain this knowledge:A minimum understanding of control system protocols, including DNP 3.0, Modbus, ICCP and IEC 61850.Working level understanding of cyber risks associated with each industrial control system (ICS) components, protocols and the networks on which they operate.Familiarity with high and medium voltage design, including substation electrical design.Experience with the design, operations, configurations of generation systems, especially gas turbine systems.Experience with designing and integrating renewable energy systems.Experience with concept-to-scale testing/commissioningExperience with NERC CIP and other regulatory compliance issues.Capable of effectively working in secured areas, handling and storing and processing classified information, using combination locks, extensive range of passwords and combinations, and various biometric devices.Established skills in presentations and written communications for program development support and execution.This position requires the ability to obtain and maintain a Department of Energy ""Q"" clearance, SCI access and willingness to complete a polygraph, which requires US Citizenship.
Preferred Requirements
Project Management Professional (PMP) desirableExcellent verbal and written communication. Ability to lead technical teams and complete assignments with little or no management supervision.Must be familiar with and follow all relevant health and safety requirements once in the position. Must be knowledgeable of emergency action policies and procedures, methods for reporting/resolving work practices or conditions to available cognizant professionals.
Job Information
PR03 - Salary Grade 210 $93,492 - $154,212 OR PR04 - Salary Grade 220 $107,520 - $177,336Chosen applicants are required to show a demonstrated commitment to valuing diversity and contributing to an inclusive working environment.TDP: This is a testing designated position; you will be required to submit to a pre-employment drug screen and periodic drug testing throughout the term of your employment.Multi-Level: This is a multi-level posting and the selected candidate will be placed at the appropriate level dependent on depth and breadth of proven experience and skills.
INL Overview
INL is a science-based, applied engineering national laboratory dedicated to supporting the U.S. Department of Energy’s mission in nuclear energy research, science, and national defense. With more than 5,000 scientists, researchers, and support staff, the laboratory works with national and international governments, universities and industry partners to discover new science and development technologies that underpin the nation’s nuclear and renewable energy, national security, and environmental missions.
INL Mission
Our mission is to discover, demonstrate and secure innovative nuclear energy solutions, other clean energy options and critical infrastructure.
INL Vision
Our vision is to change the world’s energy future and secure our nation’s critical infrastructure.
Selective Service Requirements
To be eligible for employment at INL men born after December 31, 1959 must have registered with the Selective Service System (SSS). For more information see www.sss.gov.
Equal Employment Opportunity
INL is an Equal Employment Opportunity (EEO) employer. It is the policy of INL to provide EEO to all qualified applicants without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, age, protected veteran or disabled status, or genetic information. Women and People of Color are strongly encouraged to apply.
Reasonable Accommodation
We will ensure that individuals with disabilities are provided reasonable accommodation to participate in the job application or interview process, to perform essential job functions, and to receive other benefits and privileges of employment. Please contact us to request accommodation.
Other Information
When applying to positions please provide your resume and answer all questions on the following screens. Applicants, who fail to provide a resume or answer the questions, may be deemed ineligible for consideration.
INL does not accept resumes from third party vendors unsolicited.
Benefits & Salary
We have an extremely competitive salary structure, robust relocation package, and a phenomenal benefits package. For more information, please visit: https://www.inl.gov/careers/benefits-overview

Primary Location
US-ID-Idaho Falls
Other Locations
United States
Job
Project Management
Organization
National & Homeland Security (Dxxx)
Schedule
Full-time
Employee Status
Regular
Job Posting
Aug 22, 2023, 3:14:53 PM
Unposting Date
Sep 6, 2023, 1:59:00 AM
RELOCATION
Position Relocation Eligible
TELEWORK
On-Site Worker",177336.0,,93492.0,YEARLY,Full-time,"Idaho Falls, ID",4.0,1692740000000.0,,53.0,https://www.linkedin.com/jobs/view/3697392655/?trk=jobs_biz_prem_srch,https://inl.taleo.net/careersection/inl_external/jobdetail.ftl?job=19975&src=LinkedIn,OffsiteApply,1695340000000.0,,Entry level,,1692750000000.0,inl.taleo.net,1,FULL_TIME,USD,BASE_SALARY,1,"[-0.1471265  -0.19777104 -0.3867851  ... -0.5762379  -0.51791596
 -0.0820481 ]"
3755582857,17902.0,Welder - 2nd Shift,"About JLG, An Oshkosh Company

JLG began in 1969, when our founder, John L. Grove set out to resolve growing safety concerns in the construction industry. Since then we have been committed to understanding the challenges and delivering innovative solutions to the access market. We partner with customers to provide quality equipment, training opportunities and trusted support within the access industry. We are a global company, and our products—including mobile elevating work platforms, telehandlers, utility vehicles and accessories—can be found all over the world.

Welder – 2nd Shift

2nd Shift Core Hours: Monday - Thursday 4PM to 2AM

JLG Greencastle Operations – Hykes Road

Why JLG?

In addition to our competitive pay offerings, some of the many reasons to consider a career with JLG:

Sign-on and referral bonus opportunitiesShift Premiums for 2nd & 3rd shiftsAnnual performance bonus with a 5% goal. Tuition reimbursementMedical insurance with Rx coverage and Health Savings AccountFlexible Spending AccountsDentalVision401K program with generous employer matchPaid Time Off (vacation) program that offers 80 hours in first full year of employment. 11 paid Holidays each yearCompany-funded Life Insurance and Short-Term DisabilitySupplemental Life Insurance and Long-Term DisabilityEmployee Assistance ProgramWellness ProgramEmployee Discount ProgramCompany paid safety footwear and safety prescription eyewear programs


Summary

This position is responsible for operating welding equipment to build high quality parts, subassemblies, and finished product. Weldments vary in type, size, and direction while being performed on a variety of production lines.

Essential Duties And Responsibilities

Position general responsibilities are as follows:

 Receive a passing score on the Welder Qualification test and recertify skills as required by program guidelines Ability to operate an overhead crane to maneuver parts safely into place to perform proper weldments.  Adjust welder to proper welder configurations to ensure quality and accuracy of required weldments Heat and forms metal parts and components using hand tools, torch or welding equipment Weld components in flat and vertical positions.  Operate and read measuring devices accurately.  Position, assemble, and weld various metal parts properly as outlined on blueprints.  Maintain attention to detail as necessary to adhere to quality standards.  All other duties and responsibilities as assigned. 


Basic Qualifications

 Receive passing score on internal welder certification test and successfully recertify skills, as required.  Ability to read and interpret blueprints. 


Preferred Qualifications

 Welding Certification through an educational institution 1 plus year(s) of welding experience in a manufacturing industry


Oshkosh is committed to working with and offering reasonable accommodation to job applicants with disabilities. If you need assistance or an accommodation due to disability for any part of the employment process, please contact us at: 920-502-3009 or corporatetalentacquisition@oshkoshcorp.com.

Oshkosh Corporation is an Equal Opportunity and Affirmative Action Employer. This company will provide equal opportunity to all individuals without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or veteran status. Information collected regarding categories as provided by law will in no way affect the decision regarding an employment application.

Oshkosh Corporation will not discharge or in any manner discriminate against employees or applicants because they have inquired about, discussed, or disclosed their own pay or the pay of another employee or applicant. However, employees who have access to the compensation information of other employees or applicants as a part of their essential job functions cannot disclose the pay of other employees or applicants to individuals who do not otherwise have access to compensation information, unless the disclosure is (a) in response to a formal complaint or charge, (b) in furtherance of an investigation, proceeding, hearing, or action, including an investigation conducted by the employer, or (c) consistent with Oshkosh Corporation's legal duty to furnish information.

Certain positions with Oshkosh Corporation require access to controlled goods and technologies subject to the International Traffic in Arms Regulations or the Export Administration Regulations. Applicants for these positions may need to be ""U.S. Persons,"" as defined in these regulations. Generally, a ""U.S. Person"" is a U.S. citizen, lawful permanent resident, or an individual who has been admitted as a refugee or granted asylum.",,,,,Full-time,"Greencastle, PA",,1699040000000.0,,,https://www.linkedin.com/jobs/view/3755582857/?trk=jobs_biz_prem_srch,https://oshkoshcorporation.wd5.myworkdayjobs.com/en-US/Oshkosh/job/Greencastle-Pennsylvania-United-States/Welder---2nd-Shift_R24340,OffsiteApply,1701640000000.0,,Entry level,,1699040000000.0,oshkoshcorporation.wd5.myworkdayjobs.com,0,FULL_TIME,,,1699050509,"[ 0.2230304   0.01683218 -0.54808444 ... -0.22990926 -0.9691284
  0.03011218]"
